    -8.21     1.00    38.00   -52.50   -30.55     1.00  1366.76     1.00      .09    -9.44      .00     1.00
    -4.89     1.00    38.00   -37.87   -97.66     2.00  1077.78     1.00      .12   -30.18      .00     1.00
    -4.53     1.00    38.00    48.69   -66.43     4.00  1282.64     1.00      .10   -20.53      .00     1.00
    -6.00     1.00    38.00   -60.61   -58.12     6.00  1265.70     1.00      .09   -17.96      .00     1.00
    -5.38     1.00    38.00    74.37     8.38     7.00  1200.65     1.00      .08     2.59      .00     1.00
    -4.46     1.00    38.00    61.08   -56.95     8.00  1257.62     1.00      .09   -17.60      .00     1.00
    -4.47     1.00    38.00   -55.43   -58.83    10.00  1130.38     1.00      .10   -18.18      .00     1.00
    -4.31     1.00    38.00   -80.59   -27.05    12.00  1092.21     1.00      .08    -8.36      .00     1.00
    -6.60     1.00    38.00   -53.16    37.67    16.00  1281.71     1.00      .09    11.64      .00     1.00
    -4.29     1.00    38.00   -82.67   -22.71    17.00  1088.79     1.00      .08    -7.02      .00     1.00
    -4.43     1.00    38.00   -61.94    52.26    19.00  1103.50     1.00      .09    16.15      .00     1.00
    -4.54     1.00    38.00   -61.33   -60.54    20.00  1078.73     1.00      .09   -18.71      .00     1.00
    -4.61     1.00    38.00    38.91   -79.54    24.00  1205.27     1.00      .12   -24.58      .00     1.00
    -5.36     1.00    38.00   -64.93    50.45    28.00   994.39     1.00      .09    15.59      .00     1.00
    -4.47     1.00    38.00   -77.61    47.96    30.00  1062.81     1.00      .08    14.82      .00     1.00
    -5.09     1.00    38.00   -68.23   -18.09    32.00  1174.47     1.00      .08    -5.59      .00     1.00
    -4.66     1.00    38.00    71.09    76.34    37.00  1215.74     1.00      .09    23.59      .00     1.00
    -4.76     1.00    38.00   -44.34   -94.26    38.00  1209.65     1.00      .12   -29.13      .00     1.00
    -6.41     1.00    38.00   -44.37    89.64    39.00   967.75     1.00      .11    27.70      .00     1.00
    -7.16     1.00    38.00   -61.37    -2.10    47.00  1273.90     1.00      .08     -.65      .00     1.00
    -4.52     1.00    38.00   -52.83    54.30    48.00  1085.19     1.00      .10    16.78      .00     1.00
