    -4.70     1.00    32.00    47.54    30.29     9.00  1208.55     1.00      .10     9.36      .00     1.00
    -5.02     1.00    32.00    70.52     2.69    16.00  1184.73     1.00      .08      .83      .00     1.00
    -4.63     1.00    32.00    50.18    26.38    20.00  1266.80     1.00      .10     8.15      .00     1.00
    -4.79     1.00    32.00   -60.25    26.38    24.00  1204.14     1.00      .09     8.15      .00     1.00
    -5.20     1.00    32.00    52.71    19.26    28.00  1163.21     1.00      .09     5.95      .00     1.00
    -5.38     1.00    32.00    46.47   -13.14    31.00  1152.68     1.00      .10    -4.06      .00     1.00
    -4.73     1.00    32.00   -43.62   -44.66    34.00  1133.20     1.00      .11   -13.80      .00     1.00
    -5.57     1.00    32.00   -57.21     3.04    35.00   986.74     1.00      .09      .94      .00     1.00
    -5.21     1.00    32.00   -55.40    25.47    37.00  1244.48     1.00      .09     7.87      .00     1.00
    -5.27     1.00    32.00    53.20     9.97    46.00  1394.75     1.00      .09     3.08      .00     1.00
    -4.62     1.00    32.00   -60.19    25.66    50.00  1119.64     1.00      .09     7.93      .00     1.00
    -4.71     1.00    32.00    54.47    15.70    56.00  1325.47     1.00      .09     4.85      .00     1.00
    -5.22     1.00    32.00   -51.88    46.83    58.00  1035.57     1.00      .10    14.47      .00     1.00
    -6.15     1.00    32.00    50.75   -35.98    66.00  1449.81     1.00      .10   -11.12      .00     1.00
    -4.95     1.00    32.00    61.08   -28.25    78.00  1181.59     1.00      .09    -8.73      .00     1.00
    -5.14     1.00    32.00   -55.57    43.92    82.00  1039.34     1.00      .09    13.57      .00     1.00
    -5.52     1.00    32.00   -50.38    36.83    83.00  1274.02     1.00      .10    11.38      .00     1.00
    -5.12     1.00    32.00    60.19   -19.54    85.00  1170.76     1.00      .09    -6.04      .00     1.00
    -6.16     1.00    32.00    73.25   -12.13    91.00  1452.27     1.00      .08    -3.75      .00     1.00
    -4.67     1.00    32.00    49.02     6.22    98.00  1221.71     1.00      .10     1.92      .00     1.00
    -5.06     1.00    32.00   -42.26    60.61    99.00  1077.79     1.00      .11    18.73      .00     1.00
    -4.82     1.00    32.00   -61.25   -29.28   100.00  1068.46     1.00      .09    -9.05      .00     1.00
    -5.40     1.00    32.00    50.87   -48.96   103.00  1131.75     1.00      .10   -15.13      .00     1.00
    -5.04     1.00    32.00    40.99    61.52   107.00  1320.84     1.00      .12    19.01      .00     1.00
    -5.53     1.00    32.00   -52.85    39.42   112.00  1000.20     1.00      .10    12.18      .00     1.00
    -5.34     1.00    32.00   -47.70   -56.37   120.00  1030.69     1.00      .10   -17.42      .00     1.00
    -4.80     1.00    32.00   -63.69    34.40   121.00  1075.36     1.00      .08    10.63      .00     1.00
    -4.66     1.00    32.00   -46.79    19.58   127.00  1104.37     1.00      .10     6.05      .00     1.00
    -5.08     1.00    32.00    60.40    15.24   134.00  1175.66     1.00      .08     4.71      .00     1.00
    -4.94     1.00    32.00   -47.07    45.15   142.00  1079.27     1.00      .10    13.95      .00     1.00
    -4.65     1.00    32.00    54.20    29.55   147.00  1281.25     1.00      .09     9.13      .00     1.00
    -4.59     1.00    32.00    72.49    -6.08   151.00  1307.76     1.00      .08    -1.88      .00     1.00
    -5.72     1.00    32.00   -71.14    19.65   156.00  1267.77     1.00      .08     6.07      .00     1.00
    -5.03     2.00    31.00    68.98   -37.41    23.00  1220.10     1.00      .08   -11.56      .00     1.00
