    -5.45     1.00    28.00    69.67   -32.52     8.00   562.68     1.00      .62   -10.05      .00     1.00
    -4.90     1.00    28.00   -62.23    31.65     9.00   667.57     1.00      .63     9.78      .00     1.00
    -4.83     1.00    28.00   -56.31    -6.02    11.00   629.34     1.00      .66    -1.86      .00     1.00
    -6.82     1.00    28.00    60.29    -6.11    31.00   477.62     1.00      .65    -1.89      .00     1.00
    -4.84     1.00    28.00   -49.44    77.70    35.00   538.09     1.00      .58    24.01      .00     1.00
    -5.70     1.00    28.00   -57.75    10.55    38.00   762.38     1.00      .65     3.26      .00     1.00
    -4.46     1.00    28.00   -51.53    87.31    39.00   620.51     1.00      .57    26.98      .00     1.00
    -4.55     1.00    28.00   -53.16    49.51    49.00   611.41     1.00      .61    15.30      .00     1.00
    -4.69     1.00    28.00    47.66     3.50    54.00   731.08     1.00      .67     1.08      .00     1.00
    -4.67     1.00    28.00   -74.77     8.48    58.00   519.85     1.00      .64     2.62      .00     1.00
    -4.78     1.00    28.00   -98.17    12.66    59.00   605.11     1.00      .63     3.91      .00     1.00
    -6.27     1.00    28.00    86.16   -50.61    64.00   861.84     1.00      .61   -15.64      .00     1.00
    -4.44     1.00    28.00   -41.50    84.59    67.00   615.96     1.00      .57    26.14      .00     1.00
    -4.59     1.00    28.00   -49.01   -50.38    93.00   629.58     1.00      .61   -15.57      .00     1.00
    -5.20     1.00    28.00    46.62   -89.70    97.00   785.25     1.00      .57   -27.72      .00     1.00
    -5.19     1.00    28.00   -45.16   -73.55   109.00   513.54     1.00      .58   -22.73      .00     1.00
    -4.59     1.00    28.00   -61.05    46.25   118.00   608.77     1.00      .61    14.29      .00     1.00
    -4.75     1.00    28.00   -47.02   -16.28   125.00   619.98     1.00      .67    -5.03      .00     1.00
    -4.53     1.00    28.00   -72.54    60.91   127.00   577.56     1.00      .60    18.82      .00     1.00
    -4.85     1.00    28.00    53.99     8.06   128.00   653.77     1.00      .66     2.49      .00     1.00
    -4.63     1.00    28.00   -70.71   -31.68   138.00   587.87     1.00      .62    -9.79      .00     1.00
    -5.67     1.00    28.00    43.69   -81.55   140.00   811.37     1.00      .57   -25.20      .00     1.00
    -4.58     1.00    28.00    74.63    52.65   148.00   749.05     1.00      .61    16.27      .00     1.00
    -4.59     1.00    28.00    70.31    31.91   151.00   748.52     1.00      .62     9.86      .00     1.00
    -4.45     1.00    28.00    42.00    74.40   155.00   693.01     1.00      .58    22.99      .00     1.00
    -4.64     1.00    28.00    52.87    14.89   157.00   736.18     1.00      .66     4.60      .00     1.00
    -5.36     1.00    28.00    94.43    19.97   165.00   833.50     1.00      .63     6.17      .00     1.00
    -4.65     1.00    28.00   -66.63   -18.02   169.00   575.00     1.00      .64    -5.57      .00     1.00
    -5.56     1.00    28.00    91.85   -30.16   170.00   840.65     1.00      .63    -9.32      .00     1.00
    -5.13     1.00    28.00    44.87     4.44   171.00   586.96     1.00      .68     1.37      .00     1.00
    -5.32     2.00    30.00   -60.40  -120.25    12.00   716.08     1.00      .57   -37.16      .00     1.00
    -6.16     2.00    30.00    98.16    63.56    14.00   485.00     1.00      .62    19.64      .00     1.00
    -6.19     2.00    30.00   -65.35  -108.37    33.00   413.09     1.00      .57   -33.49      .00     1.00
    -4.92     2.00    30.00   113.32    14.89    37.00   845.45     1.00      .64     4.60      .00     1.00
    -5.18     2.00    30.00   -44.87   117.83    41.00   504.58     1.00      .55    36.41      .00     1.00
    -6.56     2.00    30.00    96.64   -77.08    42.00   934.37     1.00      .61   -23.82      .00     1.00
    -5.06     2.00    30.00  -107.44   -53.07    51.00   569.70     1.00      .63   -16.40      .00     1.00
    -5.71     2.00    30.00    71.10  -106.85    60.00   864.00     1.00      .58   -33.02      .00     1.00
    -4.86     2.00    30.00    69.82    90.26    61.00   696.05     1.00      .58    27.89      .00     1.00
    -4.89     2.00    30.00    96.12   -69.12    66.00   748.35     1.00      .61   -21.36      .00     1.00
    -5.27     2.00    30.00  -112.26    34.01    68.00   620.62     1.00      .64    10.51      .00     1.00
    -4.84     2.00    30.00  -106.04    85.31    70.00   538.93     1.00      .62    26.36      .00     1.00
    -4.91     2.00    30.00    42.45   100.22    81.00   768.75     1.00      .56    30.97      .00     1.00
    -6.04     2.00    30.00   -22.91   135.98    84.00   813.22     1.00      .54    42.02      .00     1.00
    -4.78     2.00    30.00   -67.14  -117.11    88.00   550.23     1.00      .57   -36.19      .00     1.00
    -5.23     2.00    30.00   -92.93   100.94    90.00   673.12     1.00      .60    31.19      .00     1.00
    -5.24     2.00    30.00   -53.16   102.81    91.00   486.42     1.00      .56    31.77      .00     1.00
    -5.38     2.00    30.00    31.85   125.53    95.00   803.50     1.00      .55    38.79      .00     1.00
    -4.91     2.00    30.00    88.78    52.17    96.00   824.86     1.00      .61    16.12      .00     1.00
    -4.88     2.00    30.00   -81.80   -68.99   103.00   566.15     1.00      .60   -21.32      .00     1.00
    -5.47     2.00    30.00   -48.79   111.71   104.00   473.21     1.00      .56    34.52      .00     1.00
    -6.24     2.00    30.00    44.73   110.32   122.00   481.89     1.00      .56    34.09      .00     1.00
    -4.87     2.00    30.00    98.98   -69.70   123.00   805.90     1.00      .62   -21.54      .00     1.00
    -4.77     2.00    30.00    70.76    91.42   126.00   733.52     1.00      .58    28.25      .00     1.00
    -4.87     2.00    30.00   -90.21   -91.42   129.00   582.54     1.00      .60   -28.25      .00     1.00
