    -4.46     1.00    29.00    51.56   -20.71     5.00  1238.50     1.00      .10    -6.40      .00     1.00
    -4.06     1.00    29.00    62.98    -4.11    17.00  1315.53     1.00      .08    -1.27      .00     1.00
    -4.21     1.00    29.00    55.04    18.77    18.00  1259.25     1.00      .09     5.80      .00     1.00
    -4.24     1.00    29.00    47.47    44.40    23.00  1245.84     1.00      .10    13.72      .00     1.00
    -6.38     1.00    29.00   -54.77    -2.94    31.00   980.87     1.00      .09     -.91      .00     1.00
    -6.65     1.00    29.00   -61.08    -3.62    59.00  1234.15     1.00      .08    -1.12      .00     1.00
    -4.50     1.00    29.00   -50.00     5.05    64.00  1042.51     1.00      .10     1.56      .00     1.00
    -5.11     1.00    29.00    50.93    31.42    65.00  1363.17     1.00      .10     9.71      .00     1.00
    -4.34     1.00    29.00    61.74    11.07    66.00  1337.97     1.00      .08     3.42      .00     1.00
    -4.91     1.00    29.00   -45.81   -13.82    84.00  1172.34     1.00      .10    -4.27      .00     1.00
    -4.90     1.00    29.00   -56.75     4.99    85.00  1165.63     1.00      .09     1.54      .00     1.00
    -4.62     1.00    29.00   -50.64    23.43    92.00  1163.52     1.00      .10     7.24      .00     1.00
    -4.31     1.00    29.00   -48.85   -28.15    98.00  1070.98     1.00      .10    -8.70      .00     1.00
    -4.41     1.00    29.00    54.75    31.13    99.00  1236.09     1.00      .09     9.62      .00     1.00
    -4.10     1.00    29.00    52.48   -20.64   100.00  1304.17     1.00      .09    -6.38      .00     1.00
    -4.30     1.00    29.00    45.35   -45.82   106.00  1294.59     1.00      .11   -14.16      .00     1.00
    -4.21     1.00    29.00    60.01   -25.47   145.00  1257.87     1.00      .09    -7.87      .00     1.00
    -4.43     1.00    29.00    55.05     -.64   146.00  1344.41     1.00      .09     -.20      .00     1.00
    -4.08     1.00    29.00    53.41   -24.49   149.00  1285.81     1.00      .09    -7.57      .00     1.00
    -5.88     1.00    29.00   -55.52   -25.30   152.00   996.88     1.00      .09    -7.82      .00     1.00
    -7.86     1.00    29.00   -59.84   -15.01   158.00  1312.75     1.00      .09    -4.64      .00     1.00
    -4.26     1.00    29.00   -43.40   -48.28   169.00  1149.99     1.00      .11   -14.92      .00     1.00
    -4.04     1.00    29.00   -63.61   -16.44   177.00  1106.77     1.00      .08    -5.08      .00     1.00
    -4.45     1.00    29.00   -48.94   -14.01   178.00  1147.19     1.00      .10    -4.33      .00     1.00
    -4.49     1.00    29.00   -46.83    -7.21   183.00  1044.34     1.00      .10    -2.23      .00     1.00
    -4.29     1.00    29.00   -51.06    30.13   197.00  1073.02     1.00      .10     9.31      .00     1.00
    -4.18     1.00    29.00   -45.55   -32.03   199.00  1130.26     1.00      .11    -9.90      .00     1.00
    -4.39     1.00    29.00   -51.43   -22.42   201.00  1147.56     1.00      .10    -6.93      .00     1.00
    -5.28     1.00    29.00    44.50   -21.78   205.00  1192.67     1.00      .11    -6.73      .00     1.00
    -4.08     1.00    29.00    57.17   -25.79   207.00  1282.12     1.00      .09    -7.97      .00     1.00
    -4.13     1.00    29.00    51.05    36.05   219.00  1275.81     1.00      .10    11.14      .00     1.00
    -5.73     2.00    29.00    58.08   -37.02     6.00  1115.62     1.00      .09   -11.44      .00     1.00
    -4.29     2.00    29.00    54.35    49.13    11.00  1217.62     1.00      .09    15.18      .00     1.00
    -5.23     2.00    29.00   -59.19    38.19    13.00  1252.39     1.00      .09    11.80      .00     1.00
    -4.67     2.00    29.00    44.03   -68.89    15.00  1262.42     1.00      .11   -21.29      .00     1.00
    -4.29     2.00    29.00   -40.93   -66.24    24.00  1202.67     1.00      .12   -20.47      .00     1.00
    -4.26     2.00    29.00   -52.19    48.28    34.00  1188.06     1.00      .10    14.92      .00     1.00
    -4.27     2.00    29.00   -47.14   -55.14    38.00  1196.04     1.00      .10   -17.04      .00     1.00
    -5.45     2.00    29.00    66.37   -32.16    42.00  1132.24     1.00      .08    -9.94      .00     1.00
