    -4.82     1.00    29.00    46.63   -43.91     2.00   606.78     1.00      .62   -13.57      .00     1.00
    -4.71     1.00    29.00   -64.38    -1.62     4.00   654.21     1.00      .64     -.50      .00     1.00
    -4.69     1.00    29.00    56.14    31.10     7.00   747.75     1.00      .63     9.61      .00     1.00
    -4.58     1.00    29.00   -80.14   -26.37    12.00   633.99     1.00      .63    -8.15      .00     1.00
    -5.68     1.00    29.00   -43.35   -50.16    23.00   489.74     1.00      .61   -15.50      .00     1.00
    -5.56     1.00    29.00    56.40    65.53    26.00   545.84     1.00      .59    20.25      .00     1.00
    -5.74     1.00    29.00   -71.99     2.33    27.00   473.95     1.00      .64      .72      .00     1.00
    -4.54     1.00    29.00   -67.24    35.40    33.00   630.37     1.00      .62    10.94      .00     1.00
    -5.00     1.00    29.00   -46.44    11.56    42.00   703.49     1.00      .67     3.57      .00     1.00
    -4.48     1.00    29.00   -69.54    50.06    45.00   601.60     1.00      .61    15.47      .00     1.00
    -4.61     1.00    29.00    82.00   -30.71    57.00   655.74     1.00      .62    -9.49      .00     1.00
    -7.80     1.00    29.00    53.39   -82.42    63.00   443.78     1.00      .57   -25.47      .00     1.00
    -4.56     1.00    29.00   -80.94   -46.50    70.00   637.81     1.00      .61   -14.37      .00     1.00
    -5.09     1.00    29.00  -101.83   -26.47    72.00   707.99     1.00      .63    -8.18      .00     1.00
    -5.25     1.00    29.00   -50.67   -37.50    79.00   507.91     1.00      .63   -11.59      .00     1.00
    -4.61     1.00    29.00   -97.14    -1.94    81.00   549.74     1.00      .63     -.60      .00     1.00
    -4.90     1.00    29.00   -62.51    32.40    83.00   527.82     1.00      .63    10.01      .00     1.00
    -6.17     1.00    29.00   -53.85    69.55    85.00   466.80     1.00      .59    21.49      .00     1.00
    -4.46     1.00    29.00    66.04    80.81    91.00   683.87     1.00      .58    24.97      .00     1.00
    -4.50     1.00    29.00    84.47   -47.28    99.00   682.05     1.00      .62   -14.61      .00     1.00
    -4.58     1.00    29.00   -73.93    66.70   111.00   571.83     1.00      .60    20.61      .00     1.00
    -4.56     1.00    29.00  -102.32   -13.40   116.00   621.10     1.00      .63    -4.14      .00     1.00
