    -5.33     1.00    30.00    44.57   -22.78     2.00   586.71     1.00      .66    -7.04      .00     1.00
    -4.91     1.00    30.00    53.45   -16.99    16.00   612.71     1.00      .65    -5.25      .00     1.00
    -5.14     1.00    30.00   -49.22   -11.07    20.00   564.32     1.00      .67    -3.42      .00     1.00
    -4.72     1.00    30.00   -54.61     8.87    29.00   620.03     1.00      .66     2.74      .00     1.00
    -5.95     1.00    30.00    50.65   -42.55    31.00   882.87     1.00      .62   -13.15      .00     1.00
    -4.78     1.00    30.00   -70.33    10.84    45.00   615.95     1.00      .64     3.35      .00     1.00
    -4.76     1.00    30.00   -57.91    11.94    46.00   705.01     1.00      .65     3.69      .00     1.00
    -6.22     1.00    30.00   -57.22    49.06    47.00   776.11     1.00      .61    15.16      .00     1.00
    -5.14     1.00    30.00   -56.66   -44.40    49.00   729.86     1.00      .62   -13.72      .00     1.00
    -5.20     1.00    30.00   -66.44   -35.24    84.00   733.02     1.00      .62   -10.89      .00     1.00
    -5.09     1.00    30.00    72.42   -30.09    99.00   821.00     1.00      .63    -9.30      .00     1.00
    -4.70     1.00    30.00   -46.77    40.87   105.00   595.88     1.00      .63    12.63      .00     1.00
    -4.80     1.00    30.00    58.86   -32.33   107.00   732.16     1.00      .63    -9.99      .00     1.00
    -5.36     1.00    30.00   -46.47     -.84   114.00   461.94     1.00      .68     -.26      .00     1.00
    -4.70     1.00    30.00   -50.29    29.35   130.00   698.12     1.00      .64     9.07      .00     1.00
    -4.73     1.00    30.00   -48.20      .84   135.00   704.97     1.00      .67      .26      .00     1.00
    -4.61     1.00    30.00    62.37    40.68   137.00   647.21     1.00      .62    12.57      .00     1.00
    -4.63     1.00    30.00   -48.13   -36.44   139.00   614.04     1.00      .63   -11.26      .00     1.00
    -6.42     1.00    30.00   -55.33   -48.70   163.00   422.81     1.00      .61   -15.05      .00     1.00
    -5.67     1.00    30.00   -59.78   -27.25   183.00   756.44     1.00      .64    -8.42      .00     1.00
    -4.72     1.00    30.00   -55.54   -29.32   191.00   610.82     1.00      .64    -9.06      .00     1.00
    -4.73     1.00    30.00   -45.38   -18.61   194.00   703.94     1.00      .67    -5.75      .00     1.00
    -5.01     1.00    30.00    67.01    38.67   235.00   782.84     1.00      .62    11.95      .00     1.00
    -4.54     1.00    30.00   -49.32   -13.98   240.00   673.95     1.00      .66    -4.32      .00     1.00
    -5.90     1.00    30.00    54.28   -47.79   256.00   878.48     1.00      .61   -14.77      .00     1.00
    -4.82     1.00    30.00   -51.58   -59.80   266.00   569.05     1.00      .60   -18.48      .00     1.00
    -4.70     1.00    30.00    49.36    -7.86   273.00   628.18     1.00      .67    -2.43      .00     1.00
    -5.35     1.00    30.00   -50.20    40.39   274.00   493.53     1.00      .63    12.48      .00     1.00
    -4.59     1.00    30.00    74.60     1.85   285.00   681.32     1.00      .64      .57      .00     1.00
    -4.97     1.00    30.00    61.25   -23.27   287.00   747.19     1.00      .64    -7.19      .00     1.00
    -4.63     1.00    30.00    61.05   -48.64   297.00   717.31     1.00      .61   -15.03      .00     1.00
    -4.59     1.00    30.00    60.82   -43.56   311.00   703.55     1.00      .62   -13.46      .00     1.00
    -5.16     1.00    30.00   -56.82    18.12   315.00   494.69     1.00      .65     5.60      .00     1.00
    -4.65     2.00    29.00   -90.57    34.73     1.00   577.77     1.00      .62    10.73      .00     1.00
    -6.04     2.00    29.00    49.21    61.94     3.00   515.01     1.00      .59    19.14      .00     1.00
    -5.06     2.00    29.00   -52.79    67.57    26.00   733.20     1.00      .59    20.88      .00     1.00
    -4.64     2.00    29.00   -62.23    58.06    30.00   666.00     1.00      .60    17.94      .00     1.00
    -5.38     2.00    29.00   -63.54    61.10    51.00   758.90     1.00      .60    18.88      .00     1.00
    -4.72     2.00    29.00    77.41    20.81    56.00   662.35     1.00      .63     6.43      .00     1.00
    -5.49     2.00    29.00    71.73    63.43    78.00   561.82     1.00      .60    19.60      .00     1.00
    -4.97     2.00    29.00   -58.81    74.11    88.00   555.37     1.00      .58    22.90      .00     1.00
    -7.54     2.00    29.00    94.55    -4.24    91.00   424.72     1.00      .63    -1.31      .00     1.00
    -5.23     2.00    29.00   -91.94   -40.55    93.00   735.32     1.00      .62   -12.53      .00     1.00
    -4.73     2.00    29.00    51.75    67.47   101.00   743.34     1.00      .59    20.85      .00     1.00
    -4.87     2.00    29.00    90.77    25.44   121.00   780.00     1.00      .63     7.86      .00     1.00
    -4.71     2.00    29.00    84.51    27.51   122.00   662.69     1.00      .63     8.50      .00     1.00
    -5.10     2.00    29.00   -45.98   -71.55   133.00   546.31     1.00      .58   -22.11      .00     1.00
    -5.09     2.00    29.00   -83.50   -34.72   160.00   719.23     1.00      .62   -10.73      .00     1.00
    -5.01     2.00    29.00    49.17   -85.37   161.00   774.00     1.00      .57   -26.38      .00     1.00
    -4.55     2.00    29.00    85.10   -28.28   177.00   701.72     1.00      .63    -8.74      .00     1.00
    -4.65     2.00    29.00    51.36    76.96   187.00   654.01     1.00      .58    23.78      .00     1.00
    -5.64     2.00    29.00    64.56    72.10   193.00   546.66     1.00      .59    22.28      .00     1.00
    -4.99     2.00    29.00    80.05    35.40   199.00   788.68     1.00      .62    10.94      .00     1.00
    -6.49     2.00    29.00    74.02   -27.86   218.00   486.04     1.00      .63    -8.61      .00     1.00
    -4.60     2.00    29.00   -87.42    20.68   262.00   582.65     1.00      .63     6.39      .00     1.00
    -4.66     2.00    29.00   -57.46    73.75   272.00   598.81     1.00      .58    22.79      .00     1.00
    -4.59     2.00    29.00    84.56   -10.32   312.00   747.29     1.00      .63    -3.19      .00     1.00
    -4.73     2.00    29.00    92.11    40.42   322.00   761.83     1.00      .62    12.49      .00     1.00
    -6.07     2.00    29.00    69.43   -54.85   332.00   852.34     1.00      .60   -16.95      .00     1.00
    -5.25     2.00    29.00   -77.77   -44.40   335.00   523.28     1.00      .61   -13.72      .00     1.00
    -4.79     2.00    29.00   -88.69   -10.81   336.00   675.88     1.00      .63    -3.34      .00     1.00
    -4.82     2.00    29.00    58.61   -62.10   337.00   629.83     1.00      .60   -19.19      .00     1.00
    -4.65     2.00    29.00    85.71   -31.55   342.00   672.18     1.00      .62    -9.75      .00     1.00
    -4.76     2.00    29.00    94.91    26.86   345.00   768.70     1.00      .63     8.30      .00     1.00
    -5.38     3.00    30.00  -105.02    53.85    12.00   499.82     1.00      .63    16.64      .00     1.00
    -5.07     3.00    30.00  -117.28   -32.39    18.00   679.26     1.00      .64   -10.01      .00     1.00
    -5.20     3.00    30.00   -76.74    67.25    21.00   718.06     1.00      .60    20.78      .00     1.00
    -4.93     3.00    30.00  -110.74    47.96    37.00   664.17     1.00      .63    14.82      .00     1.00
    -5.04     3.00    30.00   105.72     4.76    89.00   658.69     1.00      .64     1.47      .00     1.00
    -4.79     3.00    30.00   -80.16   -89.28   104.00   657.07     1.00      .59   -27.59      .00     1.00
    -7.21     3.00    30.00   107.15   -50.45   106.00   392.39     1.00      .63   -15.59      .00     1.00
    -6.30     3.00    30.00   111.81   -32.16   117.00   473.25     1.00      .64    -9.94      .00     1.00
    -5.22     3.00    30.00   105.12    35.21   127.00   628.30     1.00      .63    10.88      .00     1.00
    -5.04     3.00    30.00    40.93   101.03   134.00   605.90     1.00      .56    31.22      .00     1.00
    -5.07     3.00    30.00    46.15   -90.54   138.00   606.76     1.00      .56   -27.98      .00     1.00
    -4.75     3.00    30.00   -94.63    58.96   155.00   635.08     1.00      .62    18.22      .00     1.00
    -5.22     3.00    30.00   -70.21   -80.96   175.00   728.40     1.00      .59   -25.02      .00     1.00
    -4.87     3.00    30.00    36.60    95.53   205.00   632.45     1.00      .56    29.52      .00     1.00
    -4.89     3.00    30.00    63.97    85.56   224.00   763.24     1.00      .58    26.44      .00     1.00
    -4.70     3.00    30.00   110.45    40.58   231.00   715.92     1.00      .63    12.54      .00     1.00
    -6.34     3.00    30.00  -112.49   -11.00   239.00   861.16     1.00      .64    -3.40      .00     1.00
    -5.22     3.00    30.00    30.18   112.07   244.00   785.53     1.00      .55    34.63      .00     1.00
    -5.40     3.00    30.00    69.84   -90.35   252.00   820.48     1.00      .58   -27.92      .00     1.00
    -4.73     3.00    30.00    30.91   116.69   258.00   673.50     1.00      .55    36.06      .00     1.00
    -4.81     3.00    30.00  -107.99   -37.12   264.00   553.26     1.00      .63   -11.47      .00     1.00
    -4.75     3.00    30.00    59.25  -105.78   276.00   720.51     1.00      .57   -32.69      .00     1.00
    -4.72     3.00    30.00    48.53    90.74   286.00   699.70     1.00      .57    28.04      .00     1.00
    -4.75     3.00    30.00  -101.08    41.81   308.00   629.52     1.00      .63    12.92      .00     1.00
    -5.42     3.00    30.00  -117.80   -10.51   310.00   493.87     1.00      .65    -3.25      .00     1.00
    -5.37     3.00    30.00    52.35    92.81   316.00   812.91     1.00      .57    28.68      .00     1.00
    -5.11     3.00    30.00   -39.54  -109.28   323.00   551.76     1.00      .55   -33.77      .00     1.00
    -5.03     3.00    30.00    96.29   -47.11   328.00   800.45     1.00      .62   -14.56      .00     1.00
    -5.33     3.00    30.00   -45.80   104.59   329.00   525.60     1.00      .56    32.32      .00     1.00
    -4.73     3.00    30.00  -101.65   -17.96   331.00   563.02     1.00      .63    -5.55      .00     1.00
    -6.02     3.00    30.00   -44.26    95.82   339.00   467.91     1.00      .56    29.61      .00     1.00
    -7.97     3.00    30.00  -120.88     2.95   344.00   336.37     1.00      .65      .91      .00     1.00
    -4.39     4.00    30.00   135.64     5.28    11.00   644.86     1.00      .66     1.63      .00     1.00
    -5.04     4.00    30.00   118.98   -78.28    22.00   747.71     1.00      .64   -24.19      .00     1.00
    -6.36     4.00    30.00  -115.67   -60.12    40.00   400.36     1.00      .64   -18.58      .00     1.00
    -5.06     4.00    30.00  -133.91   -21.74    43.00   583.66     1.00      .66    -6.72      .00     1.00
    -4.48     4.00    30.00    71.94   100.48    57.00   706.12     1.00      .58    31.05      .00     1.00
    -8.41     4.00    30.00   -31.96  -134.04    66.00   935.32     1.00      .55   -41.42      .00     1.00
    -4.29     4.00    30.00    62.16   124.46    74.00   679.11     1.00      .57    38.46      .00     1.00
    -5.56     4.00    30.00  -126.31    60.58    76.00   529.63     1.00      .65    18.72      .00     1.00
    -4.68     4.00    30.00   134.73    -1.71    95.00   620.89     1.00      .66     -.53      .00     1.00
    -4.28     4.00    30.00    32.43  -135.01   108.00   671.27     1.00      .55   -41.72      .00     1.00
    -5.42     4.00    30.00   121.29    33.79   115.00   780.38     1.00      .65    10.44      .00     1.00
    -4.43     4.00    30.00   121.63    47.57   116.00   640.33     1.00      .64    14.70      .00     1.00
    -4.30     4.00    30.00    -6.23  -144.26   164.00   675.83     1.00      .54   -44.58      .00     1.00
    -5.16     4.00    30.00   -37.14   132.94   167.00   576.95     1.00      .55    41.08      .00     1.00
    -4.87     4.00    30.00   125.04   -53.81   170.00   734.84     1.00      .65   -16.63      .00     1.00
    -4.45     4.00    30.00   -96.27   -76.76   172.00   691.70     1.00      .61   -23.72      .00     1.00
    -4.29     4.00    30.00   140.39     5.34   174.00   671.18     1.00      .67     1.65      .00     1.00
    -4.44     4.00    30.00   118.53    67.41   181.00   638.62     1.00      .64    20.83      .00     1.00
    -4.57     4.00    30.00   -47.41  -116.76   212.00   705.98     1.00      .56   -36.08      .00     1.00
    -4.90     4.00    30.00    57.41   127.54   216.00   738.28     1.00      .57    39.41      .00     1.00
    -5.60     4.00    30.00  -115.76   -39.57   221.00   502.92     1.00      .64   -12.23      .00     1.00
    -5.38     4.00    30.00  -102.96   -95.75   255.00   554.79     1.00      .62   -29.59      .00     1.00
    -6.60     4.00    30.00  -138.16    -9.90   261.00   375.94     1.00      .67    -3.06      .00     1.00
    -4.93     4.00    30.00    46.79   122.62   279.00   739.69     1.00      .56    37.89      .00     1.00
    -4.45     4.00    30.00  -108.59    86.76   289.00   626.48     1.00      .62    26.81      .00     1.00
    -4.31     4.00    30.00   -38.89   118.73   291.00   675.28     1.00      .55    36.69      .00     1.00
    -4.52     4.00    30.00    78.30    96.73   314.00   710.02     1.00      .59    29.89      .00     1.00
    -4.64     4.00    30.00    35.89  -139.02   320.00   718.08     1.00      .55   -42.96      .00     1.00
    -6.58     4.00    30.00    53.87   126.53   330.00   899.44     1.00      .56    39.10      .00     1.00
    -4.82     4.00    30.00  -121.69    64.63   338.00   598.08     1.00      .64    19.97      .00     1.00
    -5.06     4.00    30.00   127.03   -11.65   350.00   745.96     1.00      .65    -3.60      .00     1.00
    -4.98     5.00    29.00  -146.92   -46.34    42.00   565.76     1.00      .68   -14.32      .00     1.00
    -5.25     5.00    29.00   -35.47   145.14    48.00   757.68     1.00      .55    44.85      .00     1.00
    -4.60     5.00    29.00   -51.15   154.17    52.00   648.95     1.00      .57    47.64      .00     1.00
    -5.57     5.00    29.00    81.74  -120.70    55.00   563.32     1.00      .59   -37.30      .00     1.00
    -5.21     5.00    29.00     -.45   163.39    62.00   555.92     1.00      .55    50.49      .00     1.00
    -5.60     5.00    29.00  -123.57   103.04    69.00   771.32     1.00      .64    31.84      .00     1.00
    -4.72     5.00    29.00  -104.63   125.37    71.00   613.32     1.00      .62    38.74      .00     1.00
    -4.95     5.00    29.00   110.60  -115.01    83.00   640.15     1.00      .63   -35.54      .00     1.00
    -5.44     5.00    29.00   -14.94   147.41   131.00   783.66     1.00      .55    45.55      .00     1.00
    -4.98     5.00    29.00  -154.97    52.01   152.00   563.43     1.00      .69    16.07      .00     1.00
    -5.35     5.00    29.00    44.24   148.80   166.00   567.36     1.00      .56    45.98      .00     1.00
    -6.50     5.00    29.00   120.75  -101.90   169.00   496.67     1.00      .64   -31.49      .00     1.00
    -4.61     5.00    29.00    12.94   159.96   173.00   644.55     1.00      .55    49.43      .00     1.00
    -4.80     5.00    29.00   112.82   101.55   182.00   753.86     1.00      .63    31.38      .00     1.00
    -4.79     5.00    29.00   -89.85   119.90   198.00   562.45     1.00      .60    37.05      .00     1.00
    -4.69     5.00    29.00   -71.20   133.65   220.00   590.47     1.00      .58    41.30      .00     1.00
    -6.36     5.00    29.00    17.32   152.81   222.00   855.91     1.00      .55    47.22      .00     1.00
    -4.82     5.00    29.00   103.66  -109.60   232.00   771.20     1.00      .62   -33.87      .00     1.00
    -4.97     5.00    29.00   156.56   -12.59   234.00   712.35     1.00      .69    -3.89      .00     1.00
    -5.14     5.00    29.00    12.00   163.42   247.00   773.78     1.00      .56    50.50      .00     1.00
    -6.55     5.00    29.00   144.05   -56.43   249.00   943.24     1.00      .67   -17.44      .00     1.00
    -4.86     5.00    29.00   119.01   -83.07   259.00   705.59     1.00      .64   -25.67      .00     1.00
    -4.89     5.00    29.00    98.83  -127.79   263.00   784.11     1.00      .61   -39.49      .00     1.00
    -4.71     5.00    29.00    56.78   150.67   265.00   649.85     1.00      .57    46.56      .00     1.00
    -4.81     5.00    29.00   118.60    95.66   267.00   732.17     1.00      .64    29.56      .00     1.00
    -5.57     5.00    29.00   150.13    27.64   278.00   896.31     1.00      .68     8.54      .00     1.00
    -4.95     5.00    29.00  -163.12    14.50   282.00   624.07     1.00      .70     4.48      .00     1.00
    -5.06     5.00    29.00   145.99    67.05   295.00   825.90     1.00      .68    20.72      .00     1.00
    -4.69     5.00    29.00   -90.28  -121.25   299.00   613.37     1.00      .60   -37.47      .00     1.00
    -5.04     5.00    29.00   147.69   -23.78   300.00   829.00     1.00      .68    -7.35      .00     1.00
    -4.92     5.00    29.00    60.65  -142.93   303.00   618.48     1.00      .57   -44.17      .00     1.00
    -5.89     5.00    29.00   145.96    54.43   309.00   911.09     1.00      .68    16.82      .00     1.00
    -5.05     5.00    29.00   140.29    44.56   318.00   832.76     1.00      .67    13.77      .00     1.00
    -5.01     5.00    29.00  -109.96   102.49   340.00   696.57     1.00      .63    31.67      .00     1.00
    -5.89     6.00    28.00   144.08   114.11    10.00   518.63     1.00      .68    35.26      .00     1.00
    -6.33     6.00    28.00  -149.24  -126.50    15.00   851.62     1.00      .69   -39.09      .00     1.00
    -4.81     6.00    28.00   179.26    65.63    32.00   742.27     1.00      .73    20.28      .00     1.00
    -7.07     6.00    28.00   189.88   -22.46    33.00   421.57     1.00      .74    -6.94      .00     1.00
    -5.39     6.00    28.00   -40.87   170.45    64.00   777.98     1.00      .57    52.67      .00     1.00
    -5.61     6.00    28.00   172.57   -44.49   118.00   546.23     1.00      .71   -13.75      .00     1.00
    -4.76     6.00    28.00    27.02  -179.60   124.00   639.77     1.00      .57   -55.50      .00     1.00
    -4.81     6.00    28.00   165.98   -69.25   129.00   717.17     1.00      .71   -21.40      .00     1.00
    -5.43     6.00    28.00  -167.36   -86.98   148.00   759.70     1.00      .71   -26.88      .00     1.00
